Memo ID,account_id,Date,Shortcode,Memo,Rep ID,Sentiment,Channel,Intent
604,443c0160-bac5-4733-86d5-9c423bf3d008,2025-02-20,DC,2025-02-20 | DC | Rep: REP382,REP382,Positive,Voice,Debit Card Service
605,4643ab21-aebd-4ee8-a202-40426dec5225,2024-12-28,ACCT,2024-12-28 | ACCT | Rep: REP285,REP285,Negative,Chat,General Account Info
606,5282a13a-908f-4fe8-b799-d702be60d2f7,2024-12-14,COLL,2024-12-14 | COLL | Rep: REP835 | Note: Fraud alert placed on the account.,REP835,Negative,Chat,Collections Call
607,b0b7373d-3ad0-4420-9854-84cb343e8a10,2024-11-26,KYC,"2024-11-26 | KYC | Rep: REP814 | Note: Asked for statement via email, sent instantly.",REP814,Negative,Chat,Account Verification
608,9d943d74-8a6a-46a5-bba8-8220111a003e,2024-11-20,ECS BLK,2024-11-20 | ECS BLK | Rep: REP872,REP872,Neutral,Chat,Block Auto Payment
609,f8190d5a-c206-4b20-bf2f-39acfbb85d6d,2024-11-29,DISP,2024-11-29 | DISP | Rep: REP835,REP835,Positive,Email,Dispute Transaction
610,3b569f87-2a2c-4b2b-8c45-9dc1500fe43d,2025-03-17,BAL TRF,2025-03-17 | BAL TRF | Rep: REP443,REP443,Positive,Email,Balance Transfer Request
611,0842f9fc-3fa9-4ec9-8251-82210e4a9d52,2024-11-09,CLOSE ACCT,2024-11-09 | CLOSE ACCT | Rep: REP278,REP278,Neutral,Email,Close Account
612,33b3f695-4685-4d11-bccd-65bd79d42c68,2025-04-16,PND DOC,2025-04-16 | PND DOC | Rep: REP854,REP854,Neutral,Email,Document Follow-up
613,b5d99b36-3595-4a88-91ba-4553c2d3ed9f,2024-11-04,KYC,2024-11-04 | KYC | Rep: REP111,REP111,Positive,Voice,Account Verification
614,bf973dae-e279-4e3e-a0f8-f4bdde27d835,2025-01-26,ADDR UPD,2025-01-26 | ADDR UPD | Rep: REP379 | Note: PIN reset confirmed and successful.,REP379,Neutral,Email,Profile Update
615,06d270b6-6fce-4d22-8fab-558f39f019ab,2024-11-30,BAL TRF,2024-11-30 | BAL TRF | Rep: REP038,REP038,Positive,Voice,Balance Transfer Request
616,0ae08baa-0270-44ea-9d96-667079aaea2a,2025-01-23,LMT INC,2025-01-23 | LMT INC | Rep: REP688 | Note: Customer confirmed identity after 2FA.,REP688,Neutral,Email,Increase Credit Limit
617,47ef81b0-6f52-4417-b977-c0b1ceca29eb,2025-01-13,BAL TRF,2025-01-13 | BAL TRF | Rep: REP152,REP152,Positive,Voice,Balance Transfer Request
618,f8190d5a-c206-4b20-bf2f-39acfbb85d6d,2024-12-23,CLOSE ACCT,2024-12-23 | CLOSE ACCT | Rep: REP179,REP179,Negative,Voice,Close Account
619,4c183bc4-9920-4b57-899a-9e39cfe16ad0,2024-10-31,NRI,2024-10-31 | NRI | Rep: REP286 | Note: Offered balance transfer options; customer interested.,REP286,Positive,Email,Foreign Services
620,33b3f695-4685-4d11-bccd-65bd79d42c68,2025-04-01,LMT INC,2025-04-01 | LMT INC | Rep: REP589 | Note: Customer complained about unrecognized transaction.,REP589,Neutral,Chat,Increase Credit Limit
621,90afe5d4-7245-4a25-ab42-77927429fa9f,2024-11-30,KYC,2024-11-30 | KYC | Rep: REP581 | Note: Card declined during purchase—issue escalated.,REP581,Positive,Email,Account Verification
622,29a6d7e9-89b9-42e8-8e97-0adecdcf52a5,2025-01-01,TXN,2025-01-01 | TXN | Rep: REP566,REP566,Negative,Voice,Transaction Issue
623,bf3dabb4-534e-439c-8e50-da466bd22af9,2024-10-23,KYC,2024-10-23 | KYC | Rep: REP963,REP963,Negative,Voice,Account Verification
624,60fdd689-f9f7-4959-a65a-78190fcf80c1,2025-03-30,COLL,2025-03-30 | COLL | Rep: REP715,REP715,Neutral,Email,Collections Call
625,b8673aa7-11ae-4850-9078-4b32c92d18e8,2024-11-04,OTP,2024-11-04 | OTP | Rep: REP474,REP474,Positive,Email,Authentication Help
626,f89462a3-b7a7-47a0-860d-341f8d68e2be,2025-02-03,ECS RVS,2025-02-03 | ECS RVS | Rep: REP779 | Note: Requested urgent update to mailing address.,REP779,Negative,Voice,Reversal Request
627,173392a5-0c8b-4b88-800e-b50d5edff8d1,2025-03-11,ADDR UPD,2025-03-11 | ADDR UPD | Rep: REP039,REP039,Negative,Voice,Profile Update
628,a205ea87-4fa9-4d62-b169-de85a7b9bc91,2025-01-04,OTP,2025-01-04 | OTP | Rep: REP167,REP167,Negative,Email,Authentication Help
629,c7018be2-d970-4ed2-ac6b-c2bfd14c44ff,2025-03-30,CLOSE ACCT,2025-03-30 | CLOSE ACCT | Rep: REP058,REP058,Positive,Chat,Close Account
630,41859cc2-9f52-49b6-9c34-6b7d3257de06,2025-01-29,PND DOC,2025-01-29 | PND DOC | Rep: REP929,REP929,Positive,Voice,Document Follow-up
631,b5d99b36-3595-4a88-91ba-4553c2d3ed9f,2025-03-16,ECS RVS,2025-03-16 | ECS RVS | Rep: REP691,REP691,Neutral,Voice,Reversal Request
632,53432400-5bb6-45d6-976b-66d0b309666a,2024-12-29,ADDR UPD,2024-12-29 | ADDR UPD | Rep: REP644 | Note: PIN reset confirmed and successful.,REP644,Negative,Email,Profile Update
633,e3dce91d-ea4f-4d97-9514-bdeb43dacd04,2024-11-01,ECS BLK,2024-11-01 | ECS BLK | Rep: REP404,REP404,Positive,Chat,Block Auto Payment
634,dc1322a7-aa46-4408-a3a7-a1412d19735e,2025-01-31,OTP,2025-01-31 | OTP | Rep: REP723 | Note: Advised to visit branch with original documents.,REP723,Neutral,Email,Authentication Help
635,5f9c04ee-03d3-44a5-b221-ad85fe6269be,2024-10-31,FEE WVR,2024-10-31 | FEE WVR | Rep: REP128,REP128,Positive,Email,Fee Waiver Request
636,14c6962b-8b83-44ef-8a1e-32a82f4ecf5c,2025-02-18,BAL QRY,"2025-02-18 | BAL QRY | Rep: REP333 | Note: Asked for statement via email, sent instantly.",REP333,Neutral,Chat,Balance Inquiry
637,9d943d74-8a6a-46a5-bba8-8220111a003e,2024-10-20,ADDR UPD,2024-10-20 | ADDR UPD | Rep: REP846,REP846,Neutral,Voice,Profile Update
638,bf3dabb4-534e-439c-8e50-da466bd22af9,2024-12-01,FVR CHK,2024-12-01 | FVR CHK | Rep: REP241,REP241,Positive,Voice,Fraud Detection
639,47ef81b0-6f52-4417-b977-c0b1ceca29eb,2024-12-22,OTP,2024-12-22 | OTP | Rep: REP105,REP105,Positive,Email,Authentication Help
640,f89462a3-b7a7-47a0-860d-341f8d68e2be,2025-04-06,PND DOC,2025-04-06 | PND DOC | Rep: REP541,REP541,Neutral,Voice,Document Follow-up
641,b0b7373d-3ad0-4420-9854-84cb343e8a10,2025-03-07,PND DOC,2025-03-07 | PND DOC | Rep: REP548,REP548,Positive,Email,Document Follow-up
642,23d538dc-dab3-4f26-b517-5f073d692200,2025-02-17,BAL TRF,2025-02-17 | BAL TRF | Rep: REP851 | Note: Dispute form submitted; follow-up needed in 5 days.,REP851,Negative,Voice,Balance Transfer Request
643,5282a13a-908f-4fe8-b799-d702be60d2f7,2025-01-20,FEE WVR,2025-01-20 | FEE WVR | Rep: REP610,REP610,Positive,Voice,Fee Waiver Request
644,225cc911-8434-49ec-b30f-7cfd9c4a33b2,2024-11-07,CC,2024-11-07 | CC | Rep: REP499 | Note: Advised to visit branch with original documents.,REP499,Negative,Chat,Apply Credit Card
645,8baa998e-4295-4756-869b-770df05f293f,2024-12-08,FVR CHK,2024-12-08 | FVR CHK | Rep: REP300 | Note: Explained process for fee waiver eligibility.,REP300,Negative,Chat,Fraud Detection
646,f7a5ae32-c2f2-47ca-a3ef-b45845fc6b72,2025-01-27,DISP,2025-01-27 | DISP | Rep: REP838,REP838,Positive,Chat,Dispute Transaction
647,bf4d3049-e9cc-4fbe-9fdc-ff4109ff584e,2024-10-27,BAL QRY,2024-10-27 | BAL QRY | Rep: REP703 | Note: Collection notice acknowledged; partial payment made.,REP703,Negative,Email,Balance Inquiry
648,4c183bc4-9920-4b57-899a-9e39cfe16ad0,2025-01-01,DISP,2025-01-01 | DISP | Rep: REP980,REP980,Negative,Voice,Dispute Transaction
649,dbd63405-051c-4136-bd17-3a7c8e99c31a,2025-02-14,COLL,2025-02-14 | COLL | Rep: REP041,REP041,Neutral,Chat,Collections Call
650,2d6b83e6-6ce7-4785-96dd-19a74c0eb35d,2025-03-02,DISP,2025-03-02 | DISP | Rep: REP942,REP942,Positive,Voice,Dispute Transaction
651,a5c2be23-9314-454a-a546-f96f75749afa,2025-02-18,NRI,2025-02-18 | NRI | Rep: REP893 | Note: Customer complained about unrecognized transaction.,REP893,Neutral,Email,Foreign Services
652,bf3dabb4-534e-439c-8e50-da466bd22af9,2024-10-25,ADDR UPD,"2024-10-25 | ADDR UPD | Rep: REP290 | Note: Asked for statement via email, sent instantly.",REP290,Neutral,Voice,Profile Update
653,06698fa8-120a-4e1b-8d05-3de76b397d97,2025-02-27,FEE WVR,2025-02-27 | FEE WVR | Rep: REP569,REP569,Neutral,Chat,Fee Waiver Request
654,89647783-4c9e-45dc-8830-c647231f87cf,2024-12-05,FVR CHK,2024-12-05 | FVR CHK | Rep: REP679,REP679,Positive,Chat,Fraud Detection
655,15da6d3d-8f92-4c54-a77d-ea4e2ce1b14d,2025-01-06,NPS ACCT,2025-01-06 | NPS ACCT | Rep: REP868,REP868,Positive,Voice,Open New Account
656,3b569f87-2a2c-4b2b-8c45-9dc1500fe43d,2024-11-25,ECS BLK,2024-11-25 | ECS BLK | Rep: REP298 | Note: Card declined during purchase—issue escalated.,REP298,Positive,Chat,Block Auto Payment
657,06698fa8-120a-4e1b-8d05-3de76b397d97,2024-11-16,PND DOC,2024-11-16 | PND DOC | Rep: REP043 | Note: Dispute form submitted; follow-up needed in 5 days.,REP043,Negative,Email,Document Follow-up
658,0f301ab3-6241-4c1a-83c1-90cfbc891002,2024-12-20,KYC,2024-12-20 | KYC | Rep: REP272 | Note: Fraud alert placed on the account.,REP272,Negative,Email,Account Verification
659,17a85cba-2f69-4b99-8db4-252f70b0ef33,2024-11-25,NRI,2024-11-25 | NRI | Rep: REP803 | Note: Fraud alert placed on the account.,REP803,Negative,Chat,Foreign Services
660,225cc911-8434-49ec-b30f-7cfd9c4a33b2,2025-04-12,LMT INC,2025-04-12 | LMT INC | Rep: REP543,REP543,Negative,Email,Increase Credit Limit
661,f89462a3-b7a7-47a0-860d-341f8d68e2be,2024-12-14,KYC,"2024-12-14 | KYC | Rep: REP355 | Note: Asked for statement via email, sent instantly.",REP355,Neutral,Email,Account Verification
662,29a6d7e9-89b9-42e8-8e97-0adecdcf52a5,2025-01-19,ECS BLK,2025-01-19 | ECS BLK | Rep: REP683 | Note: Collection notice acknowledged; partial payment made.,REP683,Positive,Voice,Block Auto Payment
663,bf973dae-e279-4e3e-a0f8-f4bdde27d835,2025-03-11,CHQ BK,2025-03-11 | CHQ BK | Rep: REP525 | Note: Advised to visit branch with original documents.,REP525,Positive,Email,Order Cheque Book
664,19870aee-236e-442d-9b1a-262bb11eea2d,2025-04-12,CHQ BK,2025-04-12 | CHQ BK | Rep: REP728,REP728,Positive,Chat,Order Cheque Book
665,bf4d3049-e9cc-4fbe-9fdc-ff4109ff584e,2025-01-22,TXN,2025-01-22 | TXN | Rep: REP069 | Note: Customer satisfied with resolution.,REP069,Positive,Chat,Transaction Issue
666,0ae08baa-0270-44ea-9d96-667079aaea2a,2025-03-29,TXN,2025-03-29 | TXN | Rep: REP890,REP890,Positive,Chat,Transaction Issue
667,5f9c04ee-03d3-44a5-b221-ad85fe6269be,2024-12-17,FEE WVR,2024-12-17 | FEE WVR | Rep: REP934 | Note: Explained process for fee waiver eligibility.,REP934,Positive,Chat,Fee Waiver Request
668,6117057d-dd3f-4142-844c-1e49f9428e43,2025-04-06,OTP,2025-04-06 | OTP | Rep: REP176,REP176,Neutral,Email,Authentication Help
669,a5c2be23-9314-454a-a546-f96f75749afa,2024-10-23,PND DOC,2024-10-23 | PND DOC | Rep: REP358,REP358,Negative,Voice,Document Follow-up
670,4c183bc4-9920-4b57-899a-9e39cfe16ad0,2025-04-18,BAL TRF,2025-04-18 | BAL TRF | Rep: REP541 | Note: Requested urgent update to mailing address.,REP541,Neutral,Chat,Balance Transfer Request
671,a205ea87-4fa9-4d62-b169-de85a7b9bc91,2025-01-24,COLL,2025-01-24 | COLL | Rep: REP262 | Note: Offered balance transfer options; customer interested.,REP262,Negative,Voice,Collections Call
672,1fe9d4bc-18e2-46c6-9241-92f1d6a12512,2025-03-06,FEE WVR,2025-03-06 | FEE WVR | Rep: REP698,REP698,Negative,Email,Fee Waiver Request
673,b8725edb-28c7-4c65-9d0f-d2a9bbda4bb6,2024-11-07,BAL TRF,2024-11-07 | BAL TRF | Rep: REP009,REP009,Negative,Voice,Balance Transfer Request
674,15da6d3d-8f92-4c54-a77d-ea4e2ce1b14d,2024-12-08,NRI,2024-12-08 | NRI | Rep: REP238,REP238,Positive,Email,Foreign Services
675,e3dce91d-ea4f-4d97-9514-bdeb43dacd04,2024-11-27,FEE WVR,2024-11-27 | FEE WVR | Rep: REP628,REP628,Neutral,Chat,Fee Waiver Request
676,da5ed01c-177e-4a00-b987-efa43826fcba,2024-11-05,NPS ACCT,2024-11-05 | NPS ACCT | Rep: REP156,REP156,Neutral,Chat,Open New Account
677,823a02da-ed52-488a-ad1b-147536f95891,2024-11-24,FVR CHK,"2024-11-24 | FVR CHK | Rep: REP736 | Note: Asked for statement via email, sent instantly.",REP736,Negative,Voice,Fraud Detection
678,32d5fe86-eac5-40e9-8b43-f8c963ba2f01,2024-10-27,PIN RST,2024-10-27 | PIN RST | Rep: REP521 | Note: Dispute form submitted; follow-up needed in 5 days.,REP521,Neutral,Chat,Reset PIN
679,90aba0e9-b888-4e3f-baf3-ad6ed194daa1,2024-11-25,CC,2024-11-25 | CC | Rep: REP307 | Note: No further action required; issue resolved.,REP307,Negative,Chat,Apply Credit Card
680,447b2c33-ad78-4482-af58-cfcf1d922222,2024-12-09,ECS RVS,2024-12-09 | ECS RVS | Rep: REP287,REP287,Positive,Voice,Reversal Request
681,b7206ec9-9b0f-4849-8981-243e2f04b06e,2025-03-10,PND DOC,2025-03-10 | PND DOC | Rep: REP142,REP142,Neutral,Chat,Document Follow-up
682,52014828-a05b-4c5c-ad00-9b7483e22d75,2025-01-13,DC,2025-01-13 | DC | Rep: REP940 | Note: Offered balance transfer options; customer interested.,REP940,Neutral,Chat,Debit Card Service
683,06d270b6-6fce-4d22-8fab-558f39f019ab,2025-02-03,DC,2025-02-03 | DC | Rep: REP763 | Note: Explained process for fee waiver eligibility.,REP763,Neutral,Chat,Debit Card Service
684,39c58908-0e01-4368-a3c6-d1147d2a69d9,2025-02-17,DC,2025-02-17 | DC | Rep: REP675,REP675,Neutral,Voice,Debit Card Service
685,90aba0e9-b888-4e3f-baf3-ad6ed194daa1,2025-03-09,CLOSE ACCT,2025-03-09 | CLOSE ACCT | Rep: REP481,REP481,Positive,Email,Close Account
686,840e6707-e8c3-4b4a-8af2-b0b7b29a93b5,2024-10-31,BAL TRF,2024-10-31 | BAL TRF | Rep: REP991 | Note: Customer satisfied with resolution.,REP991,Positive,Voice,Balance Transfer Request
687,5f9c04ee-03d3-44a5-b221-ad85fe6269be,2025-02-20,DISP,2025-02-20 | DISP | Rep: REP852,REP852,Positive,Email,Dispute Transaction
688,9cc2c168-853f-429e-8ca8-288f39625543,2024-10-27,ECS RVS,2024-10-27 | ECS RVS | Rep: REP721,REP721,Positive,Email,Reversal Request
689,d7fe11dc-048f-49b8-b1bc-dcbdbb9a7984,2025-01-09,PND DOC,2025-01-09 | PND DOC | Rep: REP552,REP552,Negative,Email,Document Follow-up
690,915f65c5-471f-4429-b0ab-a614e553d45c,2024-12-04,PIN RST,2024-12-04 | PIN RST | Rep: REP677,REP677,Positive,Email,Reset PIN
691,ccf5d64a-c743-49b8-a561-95f4b4a79b76,2024-11-02,DC,2024-11-02 | DC | Rep: REP989,REP989,Positive,Chat,Debit Card Service
692,6117057d-dd3f-4142-844c-1e49f9428e43,2025-02-01,PND DOC,2025-02-01 | PND DOC | Rep: REP006,REP006,Positive,Voice,Document Follow-up
693,90afe5d4-7245-4a25-ab42-77927429fa9f,2025-03-05,ACCT,2025-03-05 | ACCT | Rep: REP534 | Note: Fraud alert placed on the account.,REP534,Negative,Email,General Account Info
694,443c0160-bac5-4733-86d5-9c423bf3d008,2024-11-26,CC,2024-11-26 | CC | Rep: REP903,REP903,Positive,Email,Apply Credit Card
695,91aae7c3-2bcf-4b9b-b239-0dd0de5f6e6f,2024-10-31,CHQ BK,2024-10-31 | CHQ BK | Rep: REP155 | Note: PIN reset confirmed and successful.,REP155,Neutral,Email,Order Cheque Book
696,bf973dae-e279-4e3e-a0f8-f4bdde27d835,2024-11-17,DISP,2024-11-17 | DISP | Rep: REP027 | Note: PIN reset confirmed and successful.,REP027,Neutral,Email,Dispute Transaction
697,70b65935-f9f4-4aba-8411-a3ff583f3a41,2024-11-27,TXN,2024-11-27 | TXN | Rep: REP975,REP975,Positive,Email,Transaction Issue
698,443c0160-bac5-4733-86d5-9c423bf3d008,2024-12-22,PND DOC,2024-12-22 | PND DOC | Rep: REP680,REP680,Neutral,Voice,Document Follow-up
699,53432400-5bb6-45d6-976b-66d0b309666a,2024-11-05,COLL,2024-11-05 | COLL | Rep: REP495 | Note: Customer satisfied with resolution.,REP495,Negative,Email,Collections Call
700,bf954c81-7139-4f99-9385-aab171dbf23d,2024-11-10,ECS BLK,2024-11-10 | ECS BLK | Rep: REP703,REP703,Negative,Email,Block Auto Payment
701,f8035d6f-dc44-472f-aa65-0b94655e9cd6,2025-02-01,BAL TRF,2025-02-01 | BAL TRF | Rep: REP413,REP413,Positive,Email,Balance Transfer Request
702,c7018be2-d970-4ed2-ac6b-c2bfd14c44ff,2025-02-15,STMT RQ,2025-02-15 | STMT RQ | Rep: REP502,REP502,Positive,Voice,Get Statement
703,0c067c6d-ddbd-4c91-882e-8a09196eb5ca,2024-12-29,NPS ACCT,2024-12-29 | NPS ACCT | Rep: REP710,REP710,Positive,Voice,Open New Account
704,33b3f695-4685-4d11-bccd-65bd79d42c68,2025-03-12,DISP,2025-03-12 | DISP | Rep: REP928,REP928,Neutral,Chat,Dispute Transaction
705,b7206ec9-9b0f-4849-8981-243e2f04b06e,2025-01-30,BAL TRF,2025-01-30 | BAL TRF | Rep: REP461,REP461,Neutral,Chat,Balance Transfer Request
706,b7206ec9-9b0f-4849-8981-243e2f04b06e,2025-01-01,ADDR UPD,2025-01-01 | ADDR UPD | Rep: REP406 | Note: PIN reset confirmed and successful.,REP406,Negative,Voice,Profile Update
707,a7e21628-b261-4068-8b36-1dd18a10f5ae,2024-12-30,PND DOC,2024-12-30 | PND DOC | Rep: REP967 | Note: Customer confirmed identity after 2FA.,REP967,Negative,Voice,Document Follow-up
708,823a02da-ed52-488a-ad1b-147536f95891,2025-01-27,ACCT,2025-01-27 | ACCT | Rep: REP115,REP115,Negative,Email,General Account Info
709,bf4d3049-e9cc-4fbe-9fdc-ff4109ff584e,2025-04-16,CHQ BK,2025-04-16 | CHQ BK | Rep: REP114,REP114,Negative,Voice,Order Cheque Book
710,8baa998e-4295-4756-869b-770df05f293f,2024-11-30,FVR CHK,2024-11-30 | FVR CHK | Rep: REP210,REP210,Neutral,Voice,Fraud Detection
711,14c6962b-8b83-44ef-8a1e-32a82f4ecf5c,2025-01-09,ECS RVS,2025-01-09 | ECS RVS | Rep: REP390,REP390,Negative,Voice,Reversal Request
712,90afe5d4-7245-4a25-ab42-77927429fa9f,2024-11-29,DISP,2024-11-29 | DISP | Rep: REP361,REP361,Positive,Email,Dispute Transaction
713,da5ed01c-177e-4a00-b987-efa43826fcba,2025-01-03,ECS BLK,2025-01-03 | ECS BLK | Rep: REP064,REP064,Positive,Email,Block Auto Payment
714,b5d99b36-3595-4a88-91ba-4553c2d3ed9f,2024-12-20,NPS ACCT,2024-12-20 | NPS ACCT | Rep: REP998 | Note: Offered balance transfer options; customer interested.,REP998,Neutral,Voice,Open New Account
715,28a8a9f6-e262-4314-8477-662ea54a5a54,2024-11-11,DC,2024-11-11 | DC | Rep: REP949,REP949,Positive,Voice,Debit Card Service
716,91aae7c3-2bcf-4b9b-b239-0dd0de5f6e6f,2024-11-19,LMT INC,2024-11-19 | LMT INC | Rep: REP149 | Note: Offered balance transfer options; customer interested.,REP149,Negative,Email,Increase Credit Limit
717,b0b7373d-3ad0-4420-9854-84cb343e8a10,2024-12-17,DISP,"2024-12-17 | DISP | Rep: REP000 | Note: Asked for statement via email, sent instantly.",REP000,Negative,Chat,Dispute Transaction
718,15da6d3d-8f92-4c54-a77d-ea4e2ce1b14d,2025-03-14,OTP,2025-03-14 | OTP | Rep: REP127,REP127,Positive,Email,Authentication Help
719,14453942-d088-4bae-b015-824ba4821f08,2025-02-07,TXN,2025-02-07 | TXN | Rep: REP971,REP971,Positive,Voice,Transaction Issue
720,0c067c6d-ddbd-4c91-882e-8a09196eb5ca,2024-12-06,CC,2024-12-06 | CC | Rep: REP061 | Note: Customer confirmed identity after 2FA.,REP061,Neutral,Chat,Apply Credit Card
721,e060bf64-5d7b-4fce-b318-1054dfee0b20,2025-02-28,STMT RQ,2025-02-28 | STMT RQ | Rep: REP746,REP746,Negative,Chat,Get Statement
722,d7fe11dc-048f-49b8-b1bc-dcbdbb9a7984,2025-01-29,ECS BLK,2025-01-29 | ECS BLK | Rep: REP392,REP392,Neutral,Email,Block Auto Payment
723,443c0160-bac5-4733-86d5-9c423bf3d008,2024-11-23,CLOSE ACCT,2024-11-23 | CLOSE ACCT | Rep: REP680 | Note: Fraud alert placed on the account.,REP680,Positive,Voice,Close Account
724,dc1322a7-aa46-4408-a3a7-a1412d19735e,2024-12-24,CLOSE ACCT,2024-12-24 | CLOSE ACCT | Rep: REP404,REP404,Negative,Voice,Close Account
725,990c2a8e-9b41-4b33-ac89-d3cfe4b7bb93,2025-04-16,KYC,2025-04-16 | KYC | Rep: REP589,REP589,Positive,Email,Account Verification
726,20b597ca-3266-427e-a47d-79a31c1491a4,2025-02-02,STMT RQ,2025-02-02 | STMT RQ | Rep: REP394 | Note: No further action required; issue resolved.,REP394,Neutral,Chat,Get Statement
727,10408cd5-26ae-4239-9e05-6efe42e2aae5,2025-04-05,NRI,2025-04-05 | NRI | Rep: REP867 | Note: Advised to visit branch with original documents.,REP867,Negative,Email,Foreign Services
728,4c183bc4-9920-4b57-899a-9e39cfe16ad0,2024-10-26,LMT INC,2024-10-26 | LMT INC | Rep: REP317,REP317,Neutral,Email,Increase Credit Limit
729,46023047-12c0-4e1d-b056-7a29178097ee,2025-02-08,OTP,2025-02-08 | OTP | Rep: REP152 | Note: Advised to visit branch with original documents.,REP152,Positive,Voice,Authentication Help
730,e060bf64-5d7b-4fce-b318-1054dfee0b20,2025-01-24,FVR CHK,2025-01-24 | FVR CHK | Rep: REP865 | Note: Customer satisfied with resolution.,REP865,Positive,Chat,Fraud Detection
731,e3dce91d-ea4f-4d97-9514-bdeb43dacd04,2025-01-17,LMT INC,2025-01-17 | LMT INC | Rep: REP754 | Note: Customer satisfied with resolution.,REP754,Positive,Email,Increase Credit Limit
732,7c97ca79-ff2c-446d-9e36-c122afac1aff,2025-04-13,CHQ BK,2025-04-13 | CHQ BK | Rep: REP600,REP600,Negative,Chat,Order Cheque Book
733,9d943d74-8a6a-46a5-bba8-8220111a003e,2025-03-08,NRI,2025-03-08 | NRI | Rep: REP927,REP927,Negative,Chat,Foreign Services
734,06d305e4-2a06-42f7-8e38-125c143d97ef,2024-10-29,DC,2024-10-29 | DC | Rep: REP167,REP167,Neutral,Email,Debit Card Service
735,d7fe11dc-048f-49b8-b1bc-dcbdbb9a7984,2025-01-02,OTP,2025-01-02 | OTP | Rep: REP670 | Note: Collection notice acknowledged; partial payment made.,REP670,Positive,Voice,Authentication Help
736,15da6d3d-8f92-4c54-a77d-ea4e2ce1b14d,2025-01-14,STMT RQ,2025-01-14 | STMT RQ | Rep: REP377 | Note: Collection notice acknowledged; partial payment made.,REP377,Positive,Email,Get Statement
737,73d8b86a-d1dc-425c-b98e-7712bc5351ee,2025-03-16,FVR CHK,2025-03-16 | FVR CHK | Rep: REP505,REP505,Neutral,Voice,Fraud Detection
738,14c6962b-8b83-44ef-8a1e-32a82f4ecf5c,2025-01-12,STMT RQ,2025-01-12 | STMT RQ | Rep: REP240 | Note: Fraud alert placed on the account.,REP240,Negative,Chat,Get Statement
739,f8035d6f-dc44-472f-aa65-0b94655e9cd6,2024-12-10,FEE WVR,2024-12-10 | FEE WVR | Rep: REP251,REP251,Negative,Email,Fee Waiver Request
740,b5d99b36-3595-4a88-91ba-4553c2d3ed9f,2024-12-19,OTP,2024-12-19 | OTP | Rep: REP608,REP608,Negative,Voice,Authentication Help
741,4643ab21-aebd-4ee8-a202-40426dec5225,2024-12-20,BAL QRY,2024-12-20 | BAL QRY | Rep: REP536,REP536,Positive,Chat,Balance Inquiry
742,29a6d7e9-89b9-42e8-8e97-0adecdcf52a5,2025-01-04,NPS ACCT,2025-01-04 | NPS ACCT | Rep: REP174,REP174,Neutral,Voice,Open New Account
743,f7a5ae32-c2f2-47ca-a3ef-b45845fc6b72,2024-11-03,FEE WVR,2024-11-03 | FEE WVR | Rep: REP972 | Note: PIN reset confirmed and successful.,REP972,Positive,Email,Fee Waiver Request
744,e3dce91d-ea4f-4d97-9514-bdeb43dacd04,2024-11-18,DC,2024-11-18 | DC | Rep: REP811,REP811,Positive,Email,Debit Card Service
745,90afe5d4-7245-4a25-ab42-77927429fa9f,2024-10-23,NRI,2024-10-23 | NRI | Rep: REP061,REP061,Neutral,Email,Foreign Services
746,39c58908-0e01-4368-a3c6-d1147d2a69d9,2025-03-12,NPS ACCT,2025-03-12 | NPS ACCT | Rep: REP699,REP699,Neutral,Voice,Open New Account
747,4e43c73d-82d1-485b-a5b0-80cf6932918e,2025-01-04,BAL QRY,2025-01-04 | BAL QRY | Rep: REP162 | Note: PIN reset confirmed and successful.,REP162,Neutral,Chat,Balance Inquiry
748,bf954c81-7139-4f99-9385-aab171dbf23d,2025-01-03,PND DOC,2025-01-03 | PND DOC | Rep: REP688,REP688,Neutral,Email,Document Follow-up
749,f7a5ae32-c2f2-47ca-a3ef-b45845fc6b72,2025-01-17,ECS BLK,2025-01-17 | ECS BLK | Rep: REP603 | Note: PIN reset confirmed and successful.,REP603,Negative,Voice,Block Auto Payment
750,c78b79e7-7e1a-4f7f-aaee-a7facfdfa03c,2024-11-30,FEE WVR,2024-11-30 | FEE WVR | Rep: REP078,REP078,Positive,Voice,Fee Waiver Request
751,0c067c6d-ddbd-4c91-882e-8a09196eb5ca,2025-02-10,OTP,2025-02-10 | OTP | Rep: REP559 | Note: Explained process for fee waiver eligibility.,REP559,Positive,Chat,Authentication Help
752,89647783-4c9e-45dc-8830-c647231f87cf,2025-02-10,CLOSE ACCT,2025-02-10 | CLOSE ACCT | Rep: REP037,REP037,Negative,Email,Close Account
753,b5d99b36-3595-4a88-91ba-4553c2d3ed9f,2025-01-18,CC,2025-01-18 | CC | Rep: REP840,REP840,Negative,Chat,Apply Credit Card
754,e3dce91d-ea4f-4d97-9514-bdeb43dacd04,2025-02-16,BAL TRF,2025-02-16 | BAL TRF | Rep: REP420,REP420,Positive,Voice,Balance Transfer Request
755,89647783-4c9e-45dc-8830-c647231f87cf,2025-03-31,LMT INC,2025-03-31 | LMT INC | Rep: REP533,REP533,Negative,Email,Increase Credit Limit
756,06aa8efe-c4fa-4689-9f97-e1fe24151b18,2025-02-08,FVR CHK,2025-02-08 | FVR CHK | Rep: REP630 | Note: Collection notice acknowledged; partial payment made.,REP630,Neutral,Voice,Fraud Detection
